time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
88.1,4.099999905,314,21.81197548,24.69820976,-79.78281841,40.45904152,285.7257662,0.005026571,-0.030899428,-0.305143446,0.951791704,0.08795873,0.081381416,-1.437903038,-0.02513518,0.254857779,0.808856606,0.25796048,0.424884783,-9.934541016
88.3,4.099999905,307,21.81698418,23.02038574,-79.78281795,40.45904157,285.441062,0.010519386,-0.043002643,-0.372381032,0.92702347,0.012035127,0.107474144,-1.409155486,-0.141975269,-0.118429497,0.801112771,0.764984646,0.411703916,-10.12816221
88.4,4.199999809,302,21.84703255,23.38616753,-79.78281756,40.45904173,285.1039381,0.024628868,-0.036186647,-0.443707854,0.895101845,-0.029966618,0.096576909,-1.342935382,0.216524437,0.092334457,0.957700968,0.786763185,0.350150496,-10.18138941
88.5,4.300000191,327,21.87457848,22.46376038,-79.78281724,40.45904174,284.9033155,0.032005686,-0.03290401,-0.478955626,0.876638234,-0.028004339,0.073786458,-1.337928261,-0.038001083,-0.184401706,0.798196018,0.614140954,0.265516179,-10.22851914
88.7,4.199999809,330,21.96973419,21.08015251,-79.78281708,40.4590418,284.7718019,0.032327946,-0.034642838,-0.513984442,0.856489837,-0.014741594,0.036148514,-1.315272515,-0.037179004,0.075658411,0.850869179,0.58861921,0.189432282,-10.05336579
88.9,4.300000191,321,22.02231979,19.95895195,-79.78281715,40.45904215,284.4485044,0.042536046,-0.033314656,-0.570422411,0.819572628,-0.054594352,-0.068924891,-1.2830752,0.145499349,0.238118961,0.413458109,0.464952133,0.314902384,-10.07803286
89,4.300000191,316,22.02857971,21.5334034,-79.78281713,40.45904219,284.3203325,0.048994556,-0.030740192,-0.58525008,0.808787286,-0.0190761,-0.113004641,-1.28138536,0.027557813,-0.042054441,0.317379713,0.918115403,0.076297128,-9.799273868
89.2,4.400000095,330,21.83826828,23.87122536,-79.7828172,40.45904235,284.015254,0.040339831,-0.032751739,-0.59954834,0.798650026,0.019925351,-0.192615691,-1.29523157,-0.096142948,-0.060765021,-0.120879039,0.876556391,0.587253227,-9.904086378
89.31,4.400000095,325,21.96973419,20.84159851,-79.78281727,40.45904232,283.8852434,0.034803998,-0.034301713,-0.600905716,0.79782486,0.036018363,-0.222283391,-1.268263727,0.025764326,0.072456948,-0.032465111,0.555598594,0.39823226,-10.08305912
89.4,4.300000191,318,21.99602699,21.24713898,-79.78281759,40.45904234,283.5917578,0.030231832,-0.031291585,-0.598622501,0.799848795,0.039871701,-0.248144368,-1.257329982,0.065831043,-0.073205367,-0.033375468,0.382005031,0.384993104,-9.813524702
89.6,4.199999809,315,21.90462685,21.97870255,-79.78281772,40.45904236,283.4309606,0.029147601,-0.030585233,-0.596723557,0.801333964,0.048440615,-0.257102205,-1.281715504,0.004548583,0.050833996,0.025810631,0.601460353,0.323078655,-9.808369212
89.8,4.199999809,308,21.91088676,22.36833954,-79.78281805,40.45904216,283.1728659,0.024026582,-0.032424558,-0.594780147,0.802874923,0.055082893,-0.28067358,-1.258539904,-0.018502807,0.031403862,-0.028709583,0.733297195,0.558497899,-9.949264305
89.9,4.300000191,306,21.94844818,21.76400566,-79.78281856,40.45904208,282.8949881,0.020732798,-0.029266244,-0.59652406,0.801793456,0.046106103,-0.284483392,-1.201267465,-0.185884058,-0.195323899,0.098615222,0.700166433,0.181039993,-10.15776315
90,4.300000191,304,22.02607536,20.56328773,-79.78281876,40.45904199,282.7499781,0.019112924,-0.030017896,-0.597010136,0.801443994,0.074921478,-0.285482459,-1.209511762,0.116764873,0.086689427,-0.076424673,0.825338436,0.463376894,-10.02481852
90.2,4.300000191,304,21.89461136,21.62882423,-79.78281912,40.4590417,282.505559,0.021160984,-0.028534539,-0.596532464,0.801802456,0.103120797,-0.271832841,-1.193435924,-0.05320562,0.066346325,0.024035726,0.763090294,0.336947812,-9.882799004
90.4,4.400000095,305,21.88208961,22.55123138,-79.78281934,40.45904156,282.3648195,0.016541237,-0.031868324,-0.597177148,0.801305354,0.112232029,-0.278116841,-1.190496564,-0.041830279,0.091136366,-0.00917896,0.53577233,0.36214562,-9.899929007
90.5,4.400000095,305,21.89836693,22.65460396,-79.78281951,40.45904139,282.2441015,0.014487896,-0.036137339,-0.597196937,0.801149249,0.103403041,-0.267801338,-1.197531935,0.012434889,-0.020982068,-0.117651068,0.755738151,0.459733311,-9.869165636
90.7,4.300000191,307,21.88208961,22.85339737,-79.78282,40.45904112,281.9867449,0.018707346,-0.036998831,-0.593990505,0.80340302,0.091643214,-0.285835096,-1.184049192,0.037644349,-0.05220101,0.066090509,0.809767082,0.291799523,-10.01007067
90.81,4.300000191,309,21.90963554,21.93894386,-79.78282019,40.45904095,281.8680258,0.019779744,-0.034756076,-0.591834307,0.805067122,0.094477654,-0.294256271,-1.158697946,-0.071441226,-0.126510441,-0.045213807,0.778141319,0.314361516,-10.02132305
90.9,4.300000191,313,21.86706543,23.14761353,-79.78282062,40.45904047,281.6243505,0.013065428,-0.033789959,-0.588034809,0.80802393,0.116898519,-0.297707269,-1.123536778,-0.16777657,-0.096439242,0.02563414,0.646832883,0.467543875,-10.00562912
91.1,4.300000191,312,21.82199097,23.55315399,-79.78282103,40.45904003,281.388649,0.001925879,-0.037813634,-0.587974787,0.807992637,0.084206142,-0.276176993,-1.104286392,-0.047231413,-0.052749392,0.000960192,0.566097379,0.445481307,-10.00158168
91.2,4.199999809,311,21.80821991,23.37026405,-79.78282122,40.45903986,281.2789783,0.002095754,-0.035581518,-0.588418186,0.807770789,0.056643866,-0.257323396,-1.072577849,0.069030643,-0.035304535,-0.028416201,0.702875009,0.457171499,-10.12042166
91.4,4,311,21.87332535,22.41604996,-79.78282147,40.45903964,281.1641636,0.003836161,-0.031024996,-0.587792695,0.808407366,0.048926591,-0.254094313,-1.040155267,0.19325389,-0.074385889,-0.038405221,0.428226357,0.220071802,-10.16537038
91.6,3.700000048,305,21.95846558,20.88931084,-79.78282196,40.45903928,280.951129,0.011050585,-0.02393819,-0.58269155,0.812265635,0.047916114,-0.259902704,-0.992419661,0.122223377,0.053703841,-0.108378246,0.37954613,0.281196584,-10.07640148
91.71,3.599999905,306,21.95095253,21.4459343,-79.78282235,40.459039,280.7552328,0.013459996,-0.011970787,-0.581061006,0.813660741,0.085386815,-0.233330025,-0.957636824,0.08611358,-0.099139258,0.015574284,0.458422584,0.119077889,-9.955264717
91.8,3.5,306,21.92340851,21.21533203,-79.7828227,40.45903884,280.6452513,0.011473285,-0.01218256,-0.583144009,0.812196493,0.092362312,-0.234780581,-0.953652981,-0.048754618,0.004915338,0.185177684,0.504325639,0.026521773,-10.00558586
92,3.400000095,304,22.10370255,18.45606804,-79.78282316,40.45903852,280.4519854,0.018604325,-0.011301186,-0.58992362,0.807165682,0.110620012,-0.222438269,-0.936091214,0.067879103,0.061724652,0.031383626,0.600704929,0.172347723,-9.813324727
92.2,3.299999952,302,21.96973419,21.04039383,-79.78282333,40.45903836,280.356658,0.023260724,-0.009274722,-0.593182206,0.804678798,0.131646909,-0.227625688,-0.954482543,-0.009620823,-0.068750381,0.167961732,0.493208986,-0.021423632,-9.678462791
92.3,3.299999952,302,22.05111694,19.00473976,-79.78282348,40.45903818,280.2599707,0.023053292,-0.007777247,-0.595516622,0.802974463,0.172279729,-0.219614312,-0.95626206,0.017729932,-0.015624389,0.122300617,0.588493129,0.000331852,-9.730562652
92.5,3.099999905,297,21.97599411,20.316782,-79.78282389,40.45903776,280.0658293,0.017723486,-0.005549779,-0.597527087,0.801633656,0.207920189,-0.200618337,-1.012541285,0.036582783,-0.078923561,-0.003642179,0.413231574,0.03846256,-9.533285782
92.6,3.099999905,295,21.93968391,21.52545166,-79.78282406,40.45903734,279.8838558,0.009282101,-0.002997991,-0.598663092,0.800941586,0.218847269,-0.126139886,-1.03835269,-0.07568913,-0.089524329,-0.029785901,0.571842963,0.144898133,-9.675791783
92.8,3,288,21.86706543,22.70231438,-79.7828241,40.45903713,279.7800016,0.009352667,-0.002357645,-0.598758936,0.800871313,0.234501594,-0.102282693,-1.029535216,0.125188008,0.132387787,-0.065949105,0.514343016,0.098469432,-9.956325402
92.9,2.900000095,286,21.92340851,21.20738029,-79.78282416,40.45903684,279.7109957,0.01645406,-0.005270442,-0.598700821,0.800786376,0.232155637,-0.089627442,-0.986610718,0.02438085,0.119925447,-0.061400048,0.586355423,-0.03369834,-9.987227937
93.1,2.799999952,283,21.88960266,21.76400566,-79.78282416,40.45903644,279.5147552,0.013293795,-0.021767447,-0.597086549,0.801771224,0.19058868,-0.096637595,-0.968278171,-0.476413906,-0.039810088,-0.062711425,0.48202308,-0.325753427,-9.821165843
93.2,2.799999952,281,21.84077263,23.41797447,-79.78282414,40.45903616,279.4505796,-0.004008162,-0.045473535,-0.59520179,0.802278638,0.093295644,-0.108902439,-0.94476693,-0.750459194,-0.04138549,-0.032841258,0.36203942,-0.251890887,-9.832958508
93.3,2.700000048,279,21.94970131,20.34858894,-79.78282416,40.4590359,279.2847652,-0.017866664,-0.064364366,-0.592767715,0.802598596,-0.133647948,-0.121859841,-0.891787361,0.415581733,0.050858837,-0.003822276,0.312075949,0.398829553,-10.04832432
93.5,2.599999905,276,21.94093704,21.99460602,-79.78282428,40.45903589,279.13272,0.006635346,-0.028833635,-0.595217884,0.803019464,-0.224244538,-0.118036843,-0.873587743,0.527797639,-0.039432392,0.125968292,0.447678106,0.017669084,-9.743353436
93.6,2.5,271,21.90087128,21.91508865,-79.78282442,40.45903602,279.0430059,0.018744206,-0.007929369,-0.596389174,0.802437484,-0.219953048,-0.11572653,-0.884723939,0.320485383,-0.113599777,0.057231396,0.377853763,-0.236280777,-9.733734182
93.8,2.400000095,268,21.84578133,21.71629524,-79.78282458,40.45903616,278.9529657,0.023834534,0.003289471,-0.596676648,0.802120984,-0.191298183,-0.114461716,-0.903618092,0.085182071,0.017914999,-0.004815019,0.410264733,-0.251929972,-9.784918953
94,2.299999952,265,21.96096992,21.10400772,-79.78282473,40.4590363,278.8068161,0.02511833,0.005380294,-0.594385087,0.803770185,-0.112106153,-0.099281243,-0.893546653,-0.041818533,-0.010069314,-0.113740459,0.373609964,-0.08327906,-9.680522765
94.1,2.299999952,262,21.9284153,20.51557732,-79.78282486,40.4590364,278.7160625,0.024406219,0.003632305,-0.592146158,0.805452764,-0.079108095,-0.095356675,-0.92029617,0.014764269,-0.003611384,-0.011278077,0.422670113,-0.201840951,-9.573470187
94.2,2.200000048,260,21.99227142,20.60304642,-79.78282509,40.4590365,278.562479,0.025802264,0.004050644,-0.587732911,0.808633387,-0.041923456,-0.099407666,-0.912335418,0.049568333,0.042323668,-0.096333943,0.46321551,-0.014413551,-9.704522077
94.4,2.200000048,259,22.04861259,19.48979759,-79.78282537,40.4590366,278.4033079,0.02661969,0.005856384,-0.585621476,0.810126364,0.00973779,-0.099608969,-0.942011427,0.025967875,-0.044643965,-0.051926833,0.445830605,-0.114209095,-9.564228078
94.6,2.200000048,252,21.99727821,20.09413338,-79.78282547,40.45903661,278.3404426,0.024525039,0.005172909,-0.586172819,0.80979836,0.024706517,-0.104760947,-0.946284705,-0.072718516,0.005393526,0.065077044,0.392657671,-0.040712271,-9.606553733
94.7,2.200000048,252,22.00354004,19.79196548,-79.78282555,40.45903661,278.2446403,0.022293482,0.003842752,-0.587552547,0.808869779,0.044346187,-0.096752409,-0.965621516,-0.059115592,0.05036141,-0.010145994,0.39662994,-0.036735607,-9.602127391
94.8,2.099999905,245,21.94093704,20.92906952,-79.78282573,40.45903654,278.0817604,0.020043876,0.005322984,-0.590620279,0.806683123,0.087484852,-0.085233275,-1.001131449,0.065655135,-0.026658881,0.089714609,0.333289136,-0.128086959,-9.533513823
95,2.099999905,242,22.02106857,19.84762764,-79.78282577,40.45903631,277.9104643,0.013707629,0.001728694,-0.593915582,0.804408729,0.112087004,-0.066022925,-1.011913725,-0.096597657,0.001040601,0.005806267,0.292670594,-0.130096318,-9.607477008
95.1,2,236,21.96722984,21.79581261,-79.78282579,40.45903623,277.8072519,0.00874155,-0.001293133,-0.594425857,0.804101884,0.105149377,-0.050329422,-1.043638058,-0.165840685,-0.012901397,-0.040930558,0.373809135,-0.042640117,-9.526035234
95.3,2,232,21.90087128,21.54135513,-79.78282579,40.45903616,277.7011776,0.00455135,-0.00314607,-0.594183326,0.804310679,0.080940857,-0.035384408,-1.074463188,0.078173935,-0.002564987,-0.16461356,0.316571983,-0.082842438,-9.598589825
95.5,2,227,21.9021225,21.35846519,-79.78282581,40.45903605,277.5144052,0.003856128,-0.005014759,-0.591717422,0.806120753,0.036830296,-0.015306352,-1.065366727,0.027396899,0.143890128,-0.115036055,0.242838027,-0.076263808,-9.884654911
95.6,2,225,21.92340851,20.45991516,-79.78282585,40.45903603,277.4334087,0.005259947,-0.00539012,-0.589266062,0.807904065,0.015873661,-0.00840239,-1.026183492,0.026457444,0.045957834,-0.136467174,0.169131005,-0.117028659,-9.889933777
95.7,2,219,21.92340851,21.31870651,-79.7828258,40.45903603,277.2314796,0.009545361,0.000602671,-0.583167017,0.812296033,-0.005088081,0.016414724,-1.000485512,0.075850971,-0.016552279,-0.071317621,0.361643418,0.010723081,-9.911416447
95.9,2,215,21.95345688,20.69051552,-79.78282581,40.45903601,277.0452022,0.011382517,0.003197432,-0.579332173,0.815005898,0.026900261,0.040646868,-0.983462549,0.027149726,0.034644086,-0.127144516,0.405241208,-0.089542442,-9.85208358
96.1,2,217,21.89836693,21.37436867,-79.78282586,40.45903603,276.9491281,0.009732572,0.002651582,-0.57916522,0.815147817,0.023318231,0.038368533,-0.978794674,-0.039824098,-0.062456593,0.158775419,0.246123998,-0.226713891,-9.874502975
96.21,1.899999976,215,21.90838242,21.4459343,-79.78282579,40.45903604,276.8522606,0.007682126,0.001635807,-0.580005288,0.814574897,0.021625683,0.054446081,-0.954636336,-0.030821426,0.003465237,0.034771316,0.274359453,-0.201387225,-10.00743124
96.3,1.899999976,213,21.93843269,21.23918724,-79.78282569,40.45903605,276.6650982,0.008282601,-0.00094863,-0.584963202,0.811017036,0.020105901,0.075171287,-0.936440871,-0.027903669,-0.050151609,0.084202021,0.116526968,-0.142774279,-9.845776774
96.5,1.899999976,215,21.96472549,20.58714294,-79.78282547,40.45903602,276.4801969,0.012070774,-0.003712898,-0.591039777,0.806543648,0.013672761,0.083367036,-0.922340746,-0.060792252,0.104294777,0.105032273,0.311637737,0.028992761,-9.894949518
96.6,2,219,21.97098541,20.42810631,-79.78282535,40.45903604,276.3885918,0.015530006,-0.005428718,-0.593873262,0.80439043,0.017613969,0.084683961,-0.908293735,0.036834415,0.04183168,0.099411465,0.35876096,-0.193196793,-9.933587919
96.8,2,221,21.96472549,20.77798462,-79.78282512,40.45903602,276.2020836,0.017680954,-0.004811884,-0.597919226,0.801346958,0.006185333,0.079772201,-0.960198323,0.014384066,-0.037459638,0.017663291,0.47894156,-0.182012129,-9.527536799
97,2,231,21.89085388,21.78786087,-79.782825,40.45903606,276.1042185,0.015068091,-0.003855811,-0.599370837,0.800320446,-0.005954309,0.08677051,-1.001942297,0.017160878,-0.039335754,-0.051985543,0.482101505,-0.157795246,-9.44098222
97.1,2,229,21.85704994,23.11580658,-79.78282491,40.45903599,276.0192003,0.011804109,-0.005238684,-0.599898279,0.799972177,-0.003480724,0.080819044,-1.01032733,-0.096210286,-0.022651911,0.084707364,0.291129195,-0.281816901,-9.599060526
97.2,1.899999976,230,21.82324409,22.42400169,-79.78282466,40.45903609,275.8182993,0.012743658,-0.000775803,-0.598353386,0.801130593,-0.026713156,0.107125129,-0.997722192,0.206728101,-0.047828391,-0.041278645,0.487223995,-0.153504924,-9.877089783
97.4,1.899999976,230,21.91965103,20.84955215,-79.78282438,40.45903622,275.6402597,0.014817392,0.006408582,-0.591726065,0.805977464,-0.031126383,0.133773271,-0.962474075,-0.065860502,-0.009567422,-0.0726742,0.188667686,-0.237131583,-9.911149814
97.6,2,226,21.81447983,22.35243607,-79.78282427,40.45903637,275.5527229,0.015869854,0.007360039,-0.587833941,0.808792531,-0.017594016,0.155173692,-0.963406509,0.116341703,-0.113917507,0.036909271,0.306992928,-0.377879966,-9.812041848
97.7,2.099999905,225,21.82449532,23.04424095,-79.78282407,40.45903645,275.4567661,0.013525083,0.011910808,-0.584765971,0.811001897,0.000141384,0.194162762,-0.96125859,0.014080777,-0.2116348,-0.003905729,0.368605588,-0.256280922,-9.773481799
97.9,2.200000048,226,21.8445282,22.47171402,-79.78282353,40.45903648,275.2730265,0.002436747,0.01573143,-0.58195734,0.813063562,0.044976189,0.289187569,-0.918749194,-0.232312858,-0.121931709,0.110805996,0.321157954,-0.275426332,-9.911012989
98,2.299999952,226,21.8758297,22.09002876,-79.78282277,40.45903649,275.1028995,-0.008377499,0.019352457,-0.581614792,0.813190997,0.060970566,0.409655586,-0.870562919,0.016326651,0.096107051,-0.158839598,0.194615546,-0.016266451,-10.1295211
98.1,2.200000048,215,21.89461136,22.32062912,-79.78282229,40.45903657,275.0160904,-0.003551651,0.017921358,-0.581728637,0.813177824,0.078772666,0.476169713,-0.837660582,0.025906498,0.106823973,-0.02567816,0.168199489,-0.164208819,-10.00406441
98.3,2.200000048,210,21.95721245,20.30883026,-79.7828213,40.45903675,274.8373318,0.003082505,0.010955756,-0.583573043,0.811981022,0.07348598,0.532405991,-0.873470767,-0.079480536,0.120784633,0.036125414,0.282068806,-0.141059683,-9.691099793
98.5,2.200000048,211,21.83451271,22.24111176,-79.78282069,40.45903685,274.7474308,0.008897792,0.00625642,-0.584554195,0.81128186,0.079948144,0.536637586,-0.904104796,0.067128055,0.251037359,0.051403195,0.149334471,-0.300395442,-9.581211315
98.6,2.299999952,212,21.83451271,22.3603878,-79.78282025,40.45903692,274.6476879,0.018378161,0.00020725,-0.584872723,0.810916901,0.079408436,0.504777624,-0.951693671,0.082169786,0.173999563,0.155816287,0.238572593,-0.27293414,-9.615352038
98.7,2.200000048,229,21.8182354,23.50544357,-79.78281906,40.45903709,274.4574242,0.031792659,-0.004046343,-0.583310306,0.811616898,0.116958252,0.446343033,-0.964269564,0.075272128,0.060268138,0.094568424,0.217246208,-0.260959572,-9.846693617
98.9,2.200000048,237,21.86581421,22.26496696,-79.78281796,40.45903719,274.2757473,0.033964884,-0.009877152,-0.580895543,0.813209236,0.142123265,0.374937515,-0.959360724,-0.044894408,-0.186832696,-0.027635874,0.54491902,-0.203194563,-9.818490157
99,2.200000048,241,21.93091965,21.07220078,-79.78281721,40.45903718,274.1999626,0.019853881,-0.008182964,-0.581226051,0.81345886,0.151964306,0.376067702,-0.943460951,-0.221460015,-0.170503333,-0.007734279,0.280065404,-0.054276281,-9.808725892
99.2,2.200000048,244,21.84077263,23.08399963,-79.78281666,40.4590372,274.1078186,0.011081458,-0.008933666,-0.583022952,0.812331021,0.163951284,0.397152125,-0.935833441,0.037350088,-0.064284973,0.08217144,0.270673113,-0.04083044,-9.78712043
99.4,2.099999905,246,21.9284153,20.83364677,-79.78281543,40.45903716,273.9394951,0.018959617,-0.001455121,-0.588363171,0.808373213,0.170946195,0.429581899,-0.922739545,0.127215758,0.013425336,0.065744735,0.294642768,0.067970319,-9.850663877
99.5,2.099999905,250,21.90337563,21.04039383,-79.78281485,40.45903714,273.848074,0.026504163,5.66E-05,-0.592333972,0.805256546,0.201633864,0.420747062,-0.93094798,0.035230372,0.251834661,0.113802999,0.414708288,0.00302058,-9.771386742
99.6,2.099999905,257,21.92716408,21.1437664,-79.78281369,40.45903697,273.6760454,0.03295695,-0.020124104,-0.612958491,0.789170921,0.233034272,0.368109128,-0.972267187,-0.253873616,0.286648005,0.237357348,0.501968444,0.100672352,-9.618055791
99.8,2.099999905,262,21.95471001,20.28497505,-79.78281266,40.4590367,273.5042505,0.02975578,-0.043670971,-0.648564398,0.75932318,0.15684851,0.267168414,-1.029185604,-0.132496566,0.04551645,0.457814515,0.489564636,0.201835451,-9.467933791
99.9,2.200000048,286,21.92591286,20.50762558,-79.78281222,40.45903662,273.4029713,0.02581453,-0.045194481,-0.668452561,0.741931438,0.101648689,0.220293656,-1.058774166,0.009434562,0.019815715,0.385238141,0.512831474,0.230890576,-9.568036369
100.11,2.200000048,290,21.97098541,20.18955421,-79.78281167,40.45903638,273.337018,0.0208173,-0.041398112,-0.68780154,0.724418402,0.067094022,0.202304387,-1.052189579,0.045873132,-0.200894073,0.488064766,0.52798552,-0.069851395,-9.585627717
100.3,2.299999952,290,21.98851395,19.32281113,-79.78281103,40.45903633,273.1259489,0.018537482,-0.025217891,-0.714654803,0.698776841,-0.027903251,0.150998164,-1.090668228,0.104139797,-0.104568549,0.142021477,0.301453349,-0.070293842,-9.632316565
100.4,2.200000048,288,21.88208961,21.46183777,-79.78281051,40.45903625,272.9424758,0.021152608,-0.016387431,-0.726457715,0.686690092,-0.047210955,0.123946148,-1.086368828,0.052235514,-0.095230795,0.10021989,0.274092473,-0.274098137,-9.635475231
100.5,2.099999905,288,21.94344139,21.2948513,-79.78281027,40.4590361,272.8596096,0.020401478,-0.013836931,-0.728856146,0.684223056,-0.029709878,0.118564906,-1.075301536,-0.097667262,-0.080515765,0.147837043,0.385455253,-0.237866121,-9.640554122
100.71,2.099999905,286,21.91839981,20.52352905,-79.78281008,40.45903612,272.7525349,0.018371336,-0.011224311,-0.729734898,0.683391213,-0.031742461,0.111003981,-1.079268725,0.044019423,-0.047468558,-0.114989698,0.402117406,-0.114561372,-9.798540042
100.9,2,280,21.91339111,21.39822388,-79.78280976,40.45903607,272.5607729,0.017500404,-0.012614638,-0.728123486,0.685106516,-0.023714975,0.091362204,-1.055889313,-0.025349457,-0.047884226,-0.06097535,0.315102541,-0.180091154,-9.826818931
101,1.899999976,277,21.82574844,22.67845917,-79.78280961,40.45903609,272.4558368,0.018497461,-0.014375762,-0.726163745,0.687122583,-0.035542514,0.072097057,-1.05138874,-0.135177433,-0.026237316,0.033685856,0.193936411,-0.182378238,-9.719937676
101.1,1.899999976,272,21.97724533,20.17365074,-79.78280937,40.45903606,272.2546821,0.019588018,-0.012588711,-0.720958173,0.692587316,-0.018543665,0.042315244,-1.046575482,0.049698081,-0.038065262,-0.077918008,0.29307597,-0.140299216,-9.841950356
101.31,1.799999952,268,21.86706543,22.24111176,-79.78280928,40.45903608,272.1504159,0.020830406,-0.011472371,-0.718419194,0.695203841,-0.021450659,0.02864976,-1.043841615,0.024525777,-0.047051944,-0.119235829,0.263538888,-0.078094261,-9.763950838
101.4,1.700000048,262,21.90337563,20.92906952,-79.7828092,40.45903614,271.9447374,0.018627368,-0.00945664,-0.713879049,0.699957371,-0.006164656,0.005654545,-1.018518152,-0.136139363,-0.059965067,0.030532898,0.298524588,-0.164169551,-9.870677726
101.6,1.600000024,260,21.85579681,22.31267738,-79.78280932,40.45903614,271.7335224,0.015091836,-0.006036126,-0.712438703,0.701546073,0.009626151,-0.013600185,-1.002287629,-0.044351138,-0.101414807,0.016482111,0.327757633,-0.105519493,-9.932776326
101.8,1.5,255,21.85955429,22.47171402,-79.78280929,40.45903614,271.6337161,0.012893158,-0.004578272,-0.712930918,0.701100886,0.009050771,-0.010221182,-0.992608313,-0.043764215,0.036494911,-0.059605084,0.395031786,0.052672998,-9.983827196
101.91,1.399999976,251,21.88208961,20.9688282,-79.78280939,40.45903596,271.527369,0.010113487,-0.003584219,-0.714266419,0.699791729,0.04101665,-0.009220138,-0.99403182,-0.030229384,-0.035986926,0.039253525,0.265062453,-0.058954068,-9.943102509
102.1,1.5,252,21.93717957,21.03244209,-79.78280943,40.45903575,271.3182149,0.006363715,-0.00262163,-0.717132092,0.696903348,0.051126396,0.01687462,-0.998627588,0.023516772,-0.081041612,-0.024605986,0.326995632,-0.11375283,-9.828787104
102.2,1.399999976,251,21.81948853,22.53532791,-79.78280934,40.45903569,271.1167397,0.005105087,-0.003920469,-0.718099833,0.695910394,0.037911306,0.042139524,-1.015188483,-0.043802235,-0.012825946,0.068946168,0.41556655,-0.140256029,-9.744543344
102.4,1.399999976,251,21.8445282,21.11991119,-79.78280947,40.4590356,271.0125246,0.005601531,-0.004530653,-0.718342602,0.695652246,0.0220611,0.028864894,-1.032597688,-0.065648831,0.054205544,-0.042505134,0.315981122,0.034133304,-9.750117495
102.5,1.399999976,246,21.83325958,22.40014648,-79.78280942,40.45903558,270.9094181,0.006976297,-0.004805473,-0.718496859,0.695478618,0.025228075,0.040733468,-1.03026576,-0.001093842,-0.021817349,-0.048784833,0.331717441,-0.082622473,-9.805189496
102.7,1.399999976,242,21.89085388,21.20738029,-79.78280956,40.45903559,270.6930833,0.008084254,-0.004754957,-0.718639135,0.69532007,0.013983891,0.027159583,-1.036666949,0.009868682,-0.055572808,0.112305492,0.253630927,-0.206975866,-9.864719414
102.8,1.399999976,241,21.88584709,21.73219872,-79.7828095,40.45903559,270.5900807,0.007643931,-0.005524883,-0.718261957,0.695708871,-0.003694216,0.030438741,-1.025422523,-0.039181285,0.023982994,-0.038072065,0.27635456,0.012615665,-9.90910095
102.9,1.399999976,244,21.8758297,20.93702126,-79.78280956,40.45903558,270.3764343,0.009066043,-0.006950392,-0.716887176,0.697095692,-0.008086334,0.025516378,-1.033254599,-0.037104722,0.042245593,-0.027414545,0.343333812,0.029712572,-9.765980991
103.1,1.399999976,244,21.89836693,21.08810425,-79.78280976,40.45903553,270.1598515,0.011787026,-0.003086029,-0.715518236,0.698487878,0.000419703,0.003031707,-1.044460125,-0.043924637,0.05309042,-0.067522801,0.293327072,-0.013674924,-9.8643908
103.2,1.399999976,246,21.92966843,20.18955421,-79.78280973,40.45903553,270.0554962,0.013125706,-0.003767521,-0.715133429,0.698854566,0.016555037,0.005778713,-1.044736467,-0.058192711,0.018865429,0.047648158,0.295454069,-0.123163759,-9.790560932
103.4,1.399999976,246,21.90462685,21.16762161,-79.78280982,40.45903553,269.9517822,0.013975467,-0.005487552,-0.715305865,0.698650181,0.012253774,-0.00982953,-1.071386987,-0.059305828,0.088605322,-0.018593252,0.205456284,-0.058228953,-9.586626422
103.6,1.399999976,244,21.90337563,20.63485336,-79.78280986,40.4590355,269.7418623,0.010749031,-0.005170676,-0.717071474,0.696897566,0.017080369,-0.012360564,-1.09208185,0.076225206,-0.100715056,0.118164085,0.193406123,-0.187100084,-9.714034327
103.7,1.399999976,244,21.90963554,21.11195946,-79.78280984,40.4590355,269.6333365,0.008809658,-0.004842456,-0.718430519,0.695526123,0.008434391,-0.004914878,-1.074680926,-0.092620164,-0.017845204,0.039304093,0.152522738,-0.124584449,-9.826789695
103.8,1.399999976,242,21.84077263,21.66063309,-79.7828099,40.45903545,269.4213817,0.005029668,-0.008212553,-0.720627487,0.693255603,-0.011412904,0.00336654,-1.074044133,-0.092157818,-0.027630631,0.035173349,0.307925413,-0.100188504,-9.836934614
104,1.399999976,242,21.86080551,21.63677597,-79.78280987,40.45903547,269.3143608,0.005606264,-0.008069271,-0.721108496,0.692752481,-0.034791154,0.005993348,-1.067643018,0.052615378,0.049515776,-0.06926012,0.34159887,0.027152441,-9.947684387
104.2,1.399999976,242,21.83826828,21.43003082,-79.78280996,40.45903548,269.1065953,0.005689806,-0.009136974,-0.72191757,0.691895425,-0.053473694,0.000720192,-1.056026779,-0.129584521,-0.039327789,-0.004203277,0.191602951,-0.204063514,-9.799176804
104.3,1.399999976,241,21.92465973,20.89726257,-79.78280993,40.45903553,269.0004401,0.002921598,-0.009858204,-0.722288847,0.691515148,-0.072376301,0.000136541,-1.066324966,-0.044368733,0.050716359,-0.07313434,0.221190063,-0.022963715,-9.775693801
